12383330,"REPAIR      ",2025-03-05 16:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Complaint>Seatbelt</Complaint><Cause>Check van find driver seatbelt latch not working </Cause><Correction>Remove seat belt latch and replace with a new seat belt latch on van but it’s still saying that the seatbelt is malfunctioning </Correction><Estimate></Estimate><Notes>This van need to go at the dealership so that all the module for the seatbelt drive side can be check </Notes>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12945662,"REPAIR      ",2025-05-21 03:43:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Cause><Complaint>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,147.900000,147.900000
12945662,"REPAIR      ",2025-05-21 03:43:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Cause><Complaint>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,406.000000,406.000000
12945662,"REPAIR      ",2025-05-21 03:43:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Cause><Complaint>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Complaint><CauseOfRepair></CauseOfRepair>","FEE         ",0.000000,1.000000,110.000000,110.000000
12945662,"REPAIR      ",2025-05-21 03:43:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Correction><Notes>found drivers seat belt does not retract properly and does not hold tension. worn and coming apart</Notes><Cause>diag</Cause><Complaint>diag</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12971816,"REPAIR      ",2025-05-19 09:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broke</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",0.650000,0.000000,74.000000,48.100000
12971816,"REPAIR      ",2025-05-19 09:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replaced seatbelt buckle</Correction><Notes></Notes><Cause>Seatbelt buckle broke</Cause><Complaint>Mechanic inspection</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,109.549400,109.550000
12971824,"REPAIR      ",2025-05-21 03:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle. Technician needed additional time as seatbelt buckle bolt was stripped and rounded out technician repaired bolt and bolt hole.</Correction><Notes></Notes><Cause>Due to wear and tear seatbelt buckle is worn out internally</Cause><Complaint>Seatbelt buckle will not hold seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,131.245000,131.250000
12971824,"REPAIR      ",2025-05-21 03:38:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seatbelt buckle. Technician needed additional time as seatbelt buckle bolt was stripped and rounded out technician repaired bolt and bolt hole.</Correction><Notes></Notes><Cause>Due to wear and tear seatbelt buckle is worn out internally</Cause><Complaint>Seatbelt buckle will not hold seatbelt</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
12977096,"REPAIR      ",2025-06-03 03:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>Repair</Cause><Complaint>Found during test drive that seat belt does not tighten properly and safety retract does not perform as designed. Seat belt does not retract fully and is starting to fray. seat belt buckle does not latch properly and is worn.</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,319.660000,319.660000
12977096,"REPAIR      ",2025-06-03 03:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>Repair</Cause><Complaint>Found during test drive that seat belt does not tighten properly and safety retract does not perform as designed. Seat belt does not retract fully and is starting to fray. seat belt buckle does not latch properly and is worn.</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,134.850000,134.850000
12977096,"REPAIR      ",2025-06-03 03:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>Repair</Cause><Complaint>Found during test drive that seat belt does not tighten properly and safety retract does not perform as designed. Seat belt does not retract fully and is starting to fray. seat belt buckle does not latch properly and is worn.</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,44.000000,44.000000
12977096,"REPAIR      ",2025-06-03 03:23:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Correction><Notes>Necessary to remove drivers seat and disconnect battery ground. remove drivers b pillar mid and lower trims. removed drivers seat side trim and disconnect seat belt from seat. removed seat belt buckle from seat and disconnect buckle sensor from seat connector. replaced seat belt and seat belt buckle, routed wiring through the seat for seat belt buckle and installed into seat connector. Performed by JK</Notes><Cause>Repair</Cause><Complaint>Found during test drive that seat belt does not tighten properly and safety retract does not perform as designed. Seat belt does not retract fully and is starting to fray. seat belt buckle does not latch properly and is worn.</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",3.000000,0.000000,110.000000,330.000000
12980941,"REPAIR      ",2025-05-28 10:35:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Seatbelt buckle has an internal fault, need to order the part. Vehicle will be rescheduled once part comes in. Received parts in the Teck portal. Retrieved keys from the dispatcher desk. Looked for the vehicle in the parking garage. Drove vehicle to the maintenance area. disconnected battery negative cable. Removed and replaced driver seatbelt buckle. Performed a function test, seatbelt functions as designed at this time. Parked vehicle at its designated area. Dropped keys off at the dispatcher desk.</Correction><Notes></Notes><Cause>Faulty driver seat belt buckle</Cause><Complaint>DSP states seatbelt light does not go out even when seatbelt buckle is buckled up</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",0.700000,0.000000,113.500000,79.450000
12980941,"REPAIR      ",2025-05-28 10:35:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Seatbelt buckle has an internal fault, need to order the part. Vehicle will be rescheduled once part comes in. Received parts in the Teck portal. Retrieved keys from the dispatcher desk. Looked for the vehicle in the parking garage. Drove vehicle to the maintenance area. disconnected battery negative cable. Removed and replaced driver seatbelt buckle. Performed a function test, seatbelt functions as designed at this time. Parked vehicle at its designated area. Dropped keys off at the dispatcher desk.</Correction><Notes></Notes><Cause>Faulty driver seat belt buckle</Cause><Complaint>DSP states seatbelt light does not go out even when seatbelt buckle is buckled up</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,152.310000,152.310000
12980941,"REPAIR      ",2025-05-28 10:35:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Seatbelt buckle has an internal fault, need to order the part. Vehicle will be rescheduled once part comes in. Received parts in the Teck portal. Retrieved keys from the dispatcher desk. Looked for the vehicle in the parking garage. Drove vehicle to the maintenance area. disconnected battery negative cable. Removed and replaced driver seatbelt buckle. Performed a function test, seatbelt functions as designed at this time. Parked vehicle at its designated area. Dropped keys off at the dispatcher desk.</Correction><Notes></Notes><Cause>Faulty driver seat belt buckle</Cause><Complaint>DSP states seatbelt light does not go out even when seatbelt buckle is buckled up</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,25.000000,25.000000
12995375,"REPAIR      ",2025-05-21 11:15:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Replace Seatbelt Buckle Assembly</Correction><Notes>Spoke with Duy, was told the seatbelt buckle chime does not go away. Found the seat belt buckle assembly sensor to be faulty. Recommend replacing seat belt buckle.</Notes><Cause>Seat Belt Buckle Sensor</Cause><Complaint>Seat Belt Chime On</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",0.800000,0.000000,110.000000,88.000000
12997069,"REPAIR      ",2025-06-06 00:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace drivers buckle</Correction><Notes>Driver seat buckle on order</Notes><Cause>Driver buckle found wear and tear</Cause><Complaint>Message on dash and chiming noise</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,131.245000,131.250000
12997069,"REPAIR      ",2025-06-06 00:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace drivers buckle</Correction><Notes>Driver seat buckle on order</Notes><Cause>Driver buckle found wear and tear</Cause><Complaint>Message on dash and chiming noise</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13007726,"REPAIR      ",2025-05-23 03:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and replace seatbelt tensioner by taking apart a pillar trim</Correction><Notes></Notes><Cause>Due to wear and tear seatbelt needs to be replaced</Cause><Complaint>While performing a visual inspection, the vehicle technician discovered seatbelt to be worn and frayed</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.000000,0.000000,110.000000,220.000000
13007726,"REPAIR      ",2025-05-23 03:54:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>Remove and replace seatbelt tensioner by taking apart a pillar trim</Correction><Notes></Notes><Cause>Due to wear and tear seatbelt needs to be replaced</Cause><Complaint>While performing a visual inspection, the vehicle technician discovered seatbelt to be worn and frayed</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,358.400000,358.400000
13021064,"REPAIR      ",2025-05-30 07:19:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Buckle replaced</Correction><Notes></Notes><Cause>Worn component</Cause><Complaint>Replace seatbelt buckle</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13021064,"REPAIR      ",2025-05-30 07:19:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Buckle replaced</Correction><Notes></Notes><Cause>Worn component</Cause><Complaint>Replace seatbelt buckle</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,123.385000,123.390000
13022282,"REPAIR      ",2025-06-11 01:42:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace with new</Correction><Notes>Replaced driver seat belt buckle</Notes><Cause>Worn</Cause><Complaint>Buckle broken</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",1.000000,0.000000,110.000000,110.000000
13022282,"REPAIR      ",2025-06-11 01:42:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace with new</Correction><Notes>Replaced driver seat belt buckle</Notes><Cause>Worn</Cause><Complaint>Buckle broken</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,147.900000,147.900000
13022282,"REPAIR      ",2025-06-11 01:42:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace with new</Correction><Notes>Replaced driver seat belt buckle</Notes><Cause>Worn</Cause><Complaint>Buckle broken</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,50.000000,50.000000
13025259,"REPAIR      ",2025-06-06 07:51:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belts and buckles. Perform reset of lamp</Correction><Notes></Notes><Cause>Bad seat belts and buckles</Cause><Complaint>SRS lamp is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,294.250000,294.250000
13025259,"REPAIR      ",2025-06-06 07:51:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belts and buckles. Perform reset of lamp</Correction><Notes></Notes><Cause>Bad seat belts and buckles</Cause><Complaint>SRS lamp is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,308.000000,308.000000
13025259,"REPAIR      ",2025-06-06 07:51:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belts and buckles. Perform reset of lamp</Correction><Notes></Notes><Cause>Bad seat belts and buckles</Cause><Complaint>SRS lamp is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,50.000000,50.000000
13025259,"REPAIR      ",2025-06-06 07:51:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belts and buckles. Perform reset of lamp</Correction><Notes></Notes><Cause>Bad seat belts and buckles</Cause><Complaint>SRS lamp is on</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,2.000000,117.357500,234.720000
13025259,"REPAIR      ",2025-06-06 07:51:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Replace seat belts and buckles. Perform reset of lamp</Correction><Notes></Notes><Cause>Bad seat belts and buckles</Cause><Complaint>SRS lamp is on</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",2.250000,0.000000,110.000000,247.500000
13038115,"REPAIR      ",2025-05-28 22:35:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>17902  TECH R/R DRIVER SIDE SEAT BELT ASSEMBLY AND ALSO CONNECTED SCANNER TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACING   MILEAGE 55,270</Correction><Notes>17902  TECH R/R DRIVER SIDE SEAT BELT ASSEMBLY AND ALSO CONNECTED SCANNER TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACING   MILEAGE 55,270</Notes><Cause>17902  REPAIR</Cause><Complaint>DRIVER SEAT BELT PRE TENSIONER REPLACEMENT</Complaint><CauseOfRepair></CauseOfRepair>","LABOR       ",2.000000,0.000000,110.000000,220.000000
13038115,"REPAIR      ",2025-05-28 22:35:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ","<Correction>17902  TECH R/R DRIVER SIDE SEAT BELT ASSEMBLY AND ALSO CONNECTED SCANNER TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACING   MILEAGE 55,270</Correction><Notes>17902  TECH R/R DRIVER SIDE SEAT BELT ASSEMBLY AND ALSO CONNECTED SCANNER TO CLEAR SRS AIR BAG LIGHT DUE TO REPLACING   MILEAGE 55,270</Notes><Cause>17902  REPAIR</Cause><Complaint>DRIVER SEAT BELT PRE TENSIONER REPLACEMENT</Complaint><CauseOfRepair></CauseOfRepair>","PART        ",0.000000,1.000000,280.500000,280.500000
13042251,"REPAIR      ",2025-06-05 03:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Taking off the side seat trim and installing new trim peaces. Then began with seat belt having to take removed some trim peaced or get access to the seat belt and disconnected the connector. Rechecked work seat bit functioning</Correction><Notes></Notes><Cause>Belt shredded due to exposed side seat trim brackets</Cause><Complaint>Seta belt shredded and side seat trim malfunction</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",2.250000,0.000000,110.000000,247.500000
13042251,"REPAIR      ",2025-06-05 03:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Taking off the side seat trim and installing new trim peaces. Then began with seat belt having to take removed some trim peaced or get access to the seat belt and disconnected the connector. Rechecked work seat bit functioning</Correction><Notes></Notes><Cause>Belt shredded due to exposed side seat trim brackets</Cause><Complaint>Seta belt shredded and side seat trim malfunction</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,374.400000,374.400000
13042251,"REPAIR      ",2025-06-05 03:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Taking off the side seat trim and installing new trim peaces. Then began with seat belt having to take removed some trim peaced or get access to the seat belt and disconnected the connector. Rechecked work seat bit functioning</Correction><Notes></Notes><Cause>Belt shredded due to exposed side seat trim brackets</Cause><Complaint>Seta belt shredded and side seat trim malfunction</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,28.000000,28.000000
13042251,"REPAIR      ",2025-06-05 03:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Taking off the side seat trim and installing new trim peaces. Then began with seat belt having to take removed some trim peaced or get access to the seat belt and disconnected the connector. Rechecked work seat bit functioning</Correction><Notes></Notes><Cause>Belt shredded due to exposed side seat trim brackets</Cause><Complaint>Seta belt shredded and side seat trim malfunction</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,23.600000,23.600000
13042251,"REPAIR      ",2025-06-05 03:49:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Taking off the side seat trim and installing new trim peaces. Then began with seat belt having to take removed some trim peaced or get access to the seat belt and disconnected the connector. Rechecked work seat bit functioning</Correction><Notes></Notes><Cause>Belt shredded due to exposed side seat trim brackets</Cause><Complaint>Seta belt shredded and side seat trim malfunction</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,47.200000,47.200000
13054244,"REPAIR      ",2025-06-06 20:55:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Correction><Notes>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete Please add seat belt to RO</Notes><Cause>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Cause><Complaint>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Complaint><CauseOfRepair></CauseOfRepair>,"LABOR       ",2.000000,0.000000,110.000000,220.000000
13054244,"REPAIR      ",2025-06-06 20:55:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Correction><Notes>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete Please add seat belt to RO</Notes><Cause>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Cause><Complaint>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,112.200000,112.200000
13054244,"REPAIR      ",2025-06-06 20:55:00,"CLOSED      ","CLOSED      ","MRCBN       ","SPRINTER    ","002-011-003 ","Seat Belt & Retainer Assembly                               ",<Correction>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Correction><Notes>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete Please add seat belt to RO</Notes><Cause>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Cause><Complaint>Tech 18823 warning light goes on for seat belt DSP complaint upon inspection confirmed DSP complaint will repair as per above diagnostics remove trim panel to gain access to failed seat belt remove upper shoulder harness and unbolt remove bolt from seatbelt assembly disconnect SRS from failed seat belt install new seat belt reconnect SRS assemble trim panel check and confirm job complete</Complaint><CauseOfRepair></CauseOfRepair>,"PART        ",0.000000,1.000000,308.000000,308.000000
